LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
30.5,32.5,2022,142,29.93,23.15,30.28,16.01,0.0,42.26,4.33,1.4,7.28
31.5,27.5,2022,142,26.32,20.34,22.34,18.69,0.0,76.2,7.21,5.69,8.77
31.5,32.5,2022,142,25.51,21.8,23.16,20.69,0.0,71.28,7.13,5.66,7.76
23.5,27.5,2022,143,30.11,23.25,31.47,15.16,0.0,21.41,3.59,2.44,4.78
23.5,32.5,2022,143,30.35,27.13,34.44,20.14,0.0,20.01,4.87,2.82,6.6
24.5,27.5,2022,143,28.49,22.4,30.31,14.23,0.0,22.79,3.22,1.89,4.74
24.5,32.5,2022,143,30.53,25.94,33.84,18.01,0.0,20.04,4.86,2.69,6.64
25.5,27.5,2022,143,30.84,23.13,31.0,14.68,0.0,22.67,2.74,1.57,4.3
25.5,32.5,2022,143,30.4,25.87,34.49,17.1,0.0,21.03,4.51,2.83,6.41
26.5,27.5,2022,143,30.59,23.87,32.08,15.11,0.0,21.16,2.74,1.61,4.45
26.5,32.5,2022,143,30.41,24.95,33.38,16.11,0.0,22.99,4.37,2.82,6.21
27.5,27.5,2022,143,30.63,24.01,32.45,15.18,0.0,21.23,2.73,1.47,4.42
27.5,32.5,2022,143,30.61,23.15,31.47,14.15,0.0,27.0,4.23,2.45,6.24
28.5,27.5,2022,143,30.27,24.57,32.45,16.15,0.0,24.07,2.23,1.19,3.87
28.5,32.5,2022,143,30.89,22.44,30.31,13.87,0.0,29.42,3.67,1.77,5.63
29.5,27.5,2022,143,29.97,25.9,34.8,17.39,0.0,31.92,2.95,0.69,4.74
29.5,32.5,2022,143,30.56,23.79,29.61,17.07,0.0,41.22,3.09,1.75,4.1
30.5,27.5,2022,143,30.57,22.03,31.35,14.01,0.0,52.31,4.11,1.85,6.42
30.5,32.5,2022,143,29.74,24.38,33.67,15.43,0.0,41.4,3.47,0.84,5.61
31.5,27.5,2022,143,27.37,20.65,22.43,19.13,0.0,82.85,5.88,3.51,7.24
31.5,32.5,2022,143,27.8,21.49,22.86,20.73,0.0,85.28,5.61,3.98,6.87
23.5,27.5,2022,144,28.32,24.56,33.1,16.16,0.0,16.26,3.42,2.23,4.9
23.5,32.5,2022,144,30.8,28.27,36.25,20.08,0.0,17.94,4.35,2.57,5.11
24.5,27.5,2022,144,28.52,23.79,32.24,15.7,0.0,17.27,3.18,2.06,5.18
24.5,32.5,2022,144,30.78,27.45,35.8,19.02,0.0,15.41,4.16,2.57,5.12
25.5,27.5,2022,144,31.19,24.3,32.75,16.09,0.0,17.29,2.78,1.72,4.85
25.5,32.5,2022,144,30.6,27.21,36.03,17.83,0.0,15.91,3.7,2.12,5.17
26.5,27.5,2022,144,31.13,24.92,33.49,16.3,0.0,17.56,2.49,1.61,4.25
26.5,32.5,2022,144,30.42,27.08,35.3,18.51,0.0,17.87,3.79,2.46,4.7
27.5,27.5,2022,144,31.06,25.21,33.55,16.95,0.0,19.57,1.94,1.1,3.38
27.5,32.5,2022,144,31.24,25.65,34.13,16.41,0.0,23.23,3.27,2.1,4.36
28.5,27.5,2022,144,30.59,25.69,33.16,17.04,0.0,22.67,1.63,0.59,2.83
28.5,32.5,2022,144,30.92,24.41,32.44,15.69,0.0,31.27,3.31,1.36,5.29
29.5,27.5,2022,144,30.61,26.13,34.69,17.76,0.0,29.46,1.55,0.31,2.54
29.5,32.5,2022,144,30.12,24.98,31.22,18.74,0.0,43.52,2.82,1.27,4.86
30.5,27.5,2022,144,31.13,22.98,31.94,14.91,0.0,32.45,2.29,1.44,3.22
30.5,32.5,2022,144,29.52,25.31,34.95,17.52,0.0,47.68,2.55,0.63,6.37
31.5,27.5,2022,144,28.27,20.79,22.94,18.84,0.0,71.16,3.26,1.16,4.18
31.5,32.5,2022,144,26.89,21.45,22.07,21.01,0.0,86.97,3.74,2.16,5.17
23.5,27.5,2022,145,28.4,25.02,34.09,15.77,0.0,9.82,3.17,1.97,4.65
23.5,32.5,2022,145,29.99,29.88,38.25,20.63,0.0,16.5,4.7,3.49,6.4
24.5,27.5,2022,145,28.6,24.35,33.09,16.3,0.0,9.97,2.71,1.33,4.6
24.5,32.5,2022,145,29.85,29.19,37.88,20.58,0.0,15.56,5.08,3.82,6.09
25.5,27.5,2022,145,30.56,25.24,33.69,18.19,0.0,9.98,2.27,0.96,4.12
25.5,32.5,2022,145,29.4,29.0,38.44,20.04,0.0,16.98,4.82,3.29,6.18
26.5,27.5,2022,145,31.42,26.17,34.69,19.51,0.0,11.87,1.93,0.15,3.8
26.5,32.5,2022,145,29.12,28.61,37.13,20.52,0.0,19.16,4.71,3.53,6.05
27.5,27.5,2022,145,31.29,27.03,35.05,20.44,0.0,12.81,1.93,0.53,3.98
27.5,32.5,2022,145,30.62,26.74,34.6,19.44,0.0,22.2,4.64,2.86,6.36
28.5,27.5,2022,145,30.88,27.53,35.05,20.93,0.0,14.22,2.04,0.13,4.02
28.5,32.5,2022,145,30.46,24.48,31.94,17.47,0.0,31.43,4.75,3.21,5.83
29.5,27.5,2022,145,30.44,27.2,36.59,17.38,0.0,25.93,2.52,0.57,4.92
29.5,32.5,2022,145,30.2,24.6,30.58,18.6,0.0,46.66,3.74,2.58,5.56
30.5,27.5,2022,145,30.48,23.81,33.51,15.52,0.0,33.21,2.41,0.22,4.83
30.5,32.5,2022,145,30.1,24.71,33.41,17.63,0.0,54.34,2.63,0.77,5.28
31.5,27.5,2022,145,27.47,21.08,23.38,19.3,0.0,71.73,1.82,0.79,3.35
31.5,32.5,2022,145,26.49,20.93,21.51,20.49,0.0,90.32,2.99,1.41,4.36
23.5,27.5,2022,146,29.0,25.84,34.64,16.48,0.0,12.64,3.88,2.67,5.79
23.5,32.5,2022,146,28.79,29.92,37.83,21.96,0.0,14.83,4.82,3.08,6.29
24.5,27.5,2022,146,29.47,25.13,33.71,15.6,0.0,15.15,3.74,2.08,6.16
24.5,32.5,2022,146,29.34,29.01,37.47,20.86,0.0,13.59,5.04,2.94,6.91
25.5,27.5,2022,146,29.49,25.65,34.16,16.02,0.0,17.44,3.44,1.37,6.12
25.5,32.5,2022,146,28.4,29.19,38.49,19.43,0.0,14.78,4.55,2.57,6.84
26.5,27.5,2022,146,30.05,26.47,35.05,16.55,0.0,20.93,3.49,1.38,6.03
26.5,32.5,2022,146,28.21,29.08,38.53,19.48,0.0,20.65,4.6,3.51,5.68
27.5,27.5,2022,146,29.77,26.89,35.05,17.37,0.0,23.97,3.75,1.65,6.31
27.5,32.5,2022,146,27.96,26.16,34.76,17.14,0.0,27.63,5.51,4.11,6.66
28.5,27.5,2022,146,29.47,26.7,34.82,17.41,0.0,27.08,3.63,1.3,5.79
28.5,32.5,2022,146,27.74,23.56,31.4,15.82,0.0,37.94,6.53,4.13,8.71
29.5,27.5,2022,146,29.24,27.36,36.99,17.48,0.0,40.75,3.59,1.46,6.52
29.5,32.5,2022,146,29.23,23.8,30.19,17.07,0.0,56.25,5.11,3.16,6.29
30.5,27.5,2022,146,29.36,24.24,32.84,16.5,0.0,46.84,3.89,1.9,6.06
30.5,32.5,2022,146,29.26,24.2,31.81,17.0,0.0,60.97,4.12,1.42,6.81
31.5,27.5,2022,146,26.09,21.58,23.5,19.64,0.0,85.44,3.04,1.29,3.89
31.5,32.5,2022,146,27.3,21.85,22.32,21.47,0.0,89.98,4.57,3.66,5.34
23.5,27.5,2022,147,28.84,26.42,34.09,19.11,0.0,23.59,4.3,2.6,5.67
23.5,32.5,2022,147,28.98,29.76,37.14,22.13,0.0,19.36,4.51,2.28,5.84
24.5,27.5,2022,147,29.88,26.07,33.36,18.64,0.0,26.02,4.3,2.7,5.89
24.5,32.5,2022,147,28.88,29.57,37.47,21.28,0.0,19.06,4.59,2.46,5.89
25.5,27.5,2022,147,30.03,26.93,34.42,18.89,0.0,26.87,4.0,2.03,6.08
25.5,32.5,2022,147,28.11,29.76,38.78,20.45,0.0,21.55,4.83,3.01,5.97
26.5,27.5,2022,147,30.13,27.72,35.81,19.06,0.0,26.77,3.84,1.87,6.53
26.5,32.5,2022,147,27.79,29.71,38.98,19.93,0.0,23.16,4.4,2.81,5.94
27.5,27.5,2022,147,28.94,27.72,35.75,19.0,0.0,28.79,3.88,2.18,6.63
27.5,32.5,2022,147,27.02,27.43,36.32,19.1,0.0,26.76,5.29,3.08,8.26
28.5,27.5,2022,147,29.78,27.31,35.67,18.43,0.0,34.42,3.46,1.59,5.53
28.5,32.5,2022,147,26.82,25.04,32.92,18.05,0.0,35.42,5.96,3.4,8.0
29.5,27.5,2022,147,29.43,28.08,38.29,18.07,0.0,41.24,3.21,1.13,6.61
29.5,32.5,2022,147,27.58,24.74,31.18,18.72,0.0,53.49,4.45,1.91,5.82
30.5,27.5,2022,147,30.01,25.31,33.9,17.85,0.0,45.26,4.46,3.24,6.43
30.5,32.5,2022,147,28.99,25.38,33.36,18.16,0.0,54.86,3.29,1.25,5.25
31.5,27.5,2022,147,26.67,21.85,23.55,20.16,0.0,85.57,4.08,3.63,4.75
31.5,32.5,2022,147,27.0,21.92,22.5,21.56,0.0,92.65,3.78,2.46,4.47
23.5,27.5,2022,148,30.27,27.82,35.93,20.14,0.0,19.57,3.85,2.16,5.11
23.5,32.5,2022,148,28.58,31.17,38.83,23.4,0.0,20.54,3.23,1.45,4.72
24.5,27.5,2022,148,28.99,27.05,35.16,18.97,0.0,21.15,3.51,1.79,5.21
24.5,32.5,2022,148,28.52,30.65,38.66,22.76,0.0,18.53,3.33,1.62,4.6
25.5,27.5,2022,148,30.33,27.67,35.74,19.22,0.0,21.76,2.98,1.55,4.75
25.5,32.5,2022,148,28.63,30.29,38.76,21.76,0.0,19.3,3.13,1.72,4.33
26.5,27.5,2022,148,30.14,28.22,36.82,19.32,0.0,24.52,2.75,1.33,4.29
26.5,32.5,2022,148,28.73,29.98,38.62,20.86,0.0,19.23,2.97,2.04,4.25
27.5,27.5,2022,148,30.29,28.23,36.94,19.31,0.0,26.53,2.91,1.57,4.37
27.5,32.5,2022,148,28.91,28.22,36.97,19.04,0.0,21.53,3.25,2.04,4.65
28.5,27.5,2022,148,30.03,28.06,36.44,18.87,0.0,30.47,2.36,1.14,3.89
28.5,32.5,2022,148,28.99,25.73,33.49,18.28,0.0,26.77,4.24,2.42,6.28
29.5,27.5,2022,148,30.07,28.81,39.03,18.51,0.0,36.34,2.18,1.08,3.29
29.5,32.5,2022,148,28.64,25.27,31.57,18.68,0.0,42.76,3.43,1.91,4.67
30.5,27.5,2022,148,30.72,26.64,36.06,18.75,0.0,33.77,3.21,1.55,4.27
30.5,32.5,2022,148,29.44,26.44,35.42,17.98,0.0,47.29,2.59,0.81,4.92
31.5,27.5,2022,148,27.72,23.11,25.73,20.28,0.0,73.63,2.57,1.37,4.24
31.5,32.5,2022,148,26.87,22.78,23.57,22.08,0.0,86.16,2.72,1.47,3.97
23.5,27.5,2022,149,28.31,28.25,36.78,19.5,0.0,17.61,2.44,1.57,3.48
23.5,32.5,2022,149,29.46,32.11,40.15,23.85,0.0,16.56,2.7,1.3,4.43
24.5,27.5,2022,149,28.55,27.69,36.22,18.99,0.0,18.24,2.3,1.61,3.73
24.5,32.5,2022,149,29.4,31.32,39.92,22.65,0.0,14.93,2.59,1.15,4.08
25.5,27.5,2022,149,30.7,28.47,36.9,19.58,0.0,17.67,2.18,1.46,3.67
25.5,32.5,2022,149,29.35,31.0,39.95,21.73,0.0,15.27,2.37,1.52,3.14
26.5,27.5,2022,149,30.72,29.54,38.03,20.46,0.0,16.93,2.18,1.39,3.65
26.5,32.5,2022,149,29.26,30.49,38.97,22.23,0.0,16.03,2.63,1.6,3.92
27.5,27.5,2022,149,30.79,29.54,38.39,20.35,0.0,17.41,2.11,1.41,3.41
27.5,32.5,2022,149,29.92,28.95,37.05,20.48,0.0,18.16,2.77,1.35,4.15
28.5,27.5,2022,149,30.63,30.14,38.28,20.63,0.0,18.53,2.0,1.18,3.76
28.5,32.5,2022,149,30.11,26.67,34.83,18.56,0.0,24.36,3.44,2.09,4.84
29.5,27.5,2022,149,30.25,31.07,39.79,20.65,0.0,21.18,1.49,0.34,2.75
29.5,32.5,2022,149,29.72,26.4,32.64,20.23,0.0,37.33,2.93,1.47,4.1
30.5,27.5,2022,149,30.5,27.77,37.11,18.08,0.0,26.22,1.45,0.14,2.8
30.5,32.5,2022,149,30.13,27.4,36.08,20.49,0.0,36.62,2.34,0.2,4.61
31.5,27.5,2022,149,27.43,25.8,30.12,22.41,0.0,50.2,3.04,1.67,4.22
31.5,32.5,2022,149,27.75,22.99,23.55,22.26,0.0,90.09,2.56,1.4,3.76
23.5,27.5,2022,150,28.96,29.34,38.64,19.74,0.0,12.17,3.06,1.93,4.83
23.5,32.5,2022,150,29.79,32.48,41.29,23.42,0.0,13.23,2.74,1.57,3.92
24.5,27.5,2022,150,28.61,29.34,38.65,20.46,0.0,12.24,2.74,1.29,4.88
24.5,32.5,2022,150,29.91,31.93,41.09,22.9,0.0,10.54,2.75,1.68,4.08
25.5,27.5,2022,150,30.62,30.83,39.59,23.49,0.0,11.16,2.29,0.81,4.02
25.5,32.5,2022,150,29.5,31.55,41.23,21.68,0.0,12.51,2.43,1.54,3.64
26.5,27.5,2022,150,30.46,31.73,40.61,24.7,0.0,11.15,1.97,0.27,3.58
26.5,32.5,2022,150,29.6,31.48,40.7,22.0,0.0,14.86,2.62,1.73,3.78
27.5,27.5,2022,150,30.08,31.33,40.45,22.76,0.0,12.54,2.16,0.74,4.63
27.5,32.5,2022,150,30.83,29.97,39.14,20.84,0.0,16.18,2.98,2.2,4.37
28.5,27.5,2022,150,29.92,31.25,40.25,22.48,0.0,14.84,2.55,1.12,4.73
28.5,32.5,2022,150,30.87,27.92,37.07,18.93,0.0,20.91,3.42,1.93,4.87
29.5,27.5,2022,150,29.17,31.51,41.29,22.55,0.0,19.56,3.2,1.29,6.46
29.5,32.5,2022,150,30.6,27.57,34.97,20.67,0.0,34.43,2.47,1.52,3.78
30.5,27.5,2022,150,28.85,26.96,36.57,19.42,0.0,33.47,3.09,0.22,6.07
30.5,32.5,2022,150,30.73,28.42,38.25,19.86,0.0,31.55,2.42,1.42,3.86
31.5,27.5,2022,150,26.51,22.94,24.34,20.86,0.0,73.96,3.96,2.95,5.15
31.5,32.5,2022,150,29.08,23.66,24.67,22.57,0.0,77.03,2.49,1.43,4.31
23.5,27.5,2022,151,28.11,30.53,39.4,21.58,0.0,13.5,3.53,1.9,4.98
23.5,32.5,2022,151,29.34,32.97,41.51,24.23,0.0,11.96,3.89,1.85,5.33
24.5,27.5,2022,151,28.58,29.83,38.45,21.03,0.0,16.03,3.44,2.11,4.86
24.5,32.5,2022,151,29.92,32.74,41.53,23.67,0.0,10.13,3.88,1.93,5.26
25.5,27.5,2022,151,29.83,29.91,38.25,21.19,0.0,18.74,3.41,1.81,4.93
25.5,32.5,2022,151,29.69,33.01,42.99,22.37,0.0,11.27,3.6,1.88,5.03
26.5,27.5,2022,151,29.64,30.29,38.15,22.67,0.0,20.1,3.87,2.66,4.97
26.5,32.5,2022,151,29.68,32.64,42.1,22.5,0.0,12.47,4.37,2.87,5.47
27.5,27.5,2022,151,30.17,29.41,37.01,22.17,0.0,24.04,4.09,2.31,5.55
27.5,32.5,2022,151,29.7,30.88,39.39,22.96,0.0,14.57,4.66,3.15,6.09
28.5,27.5,2022,151,30.14,28.06,35.53,20.81,0.0,32.49,3.99,2.16,5.15
28.5,32.5,2022,151,29.73,27.72,35.84,20.01,0.0,23.55,4.6,2.58,5.8
29.5,27.5,2022,151,30.2,28.53,36.98,20.2,0.0,38.82,4.02,3.0,5.12
29.5,32.5,2022,151,29.38,26.57,32.75,20.57,0.0,41.8,3.79,1.91,5.61
30.5,27.5,2022,151,30.87,24.42,32.4,17.71,0.0,53.14,4.04,2.46,5.21
30.5,32.5,2022,151,29.73,26.99,35.64,20.45,0.0,44.08,3.15,0.57,6.08
31.5,27.5,2022,151,26.65,21.73,23.03,20.53,0.0,84.02,3.69,3.27,4.36
31.5,32.5,2022,151,27.29,23.13,23.67,22.85,0.0,88.53,4.31,1.29,5.63
23.5,27.5,2022,152,29.98,29.32,36.76,21.9,0.0,18.5,4.63,2.89,5.94
23.5,32.5,2022,152,28.5,32.91,39.92,25.93,0.0,17.46,5.16,3.45,6.7
24.5,27.5,2022,152,30.17,28.03,35.15,20.95,0.0,19.56,4.31,2.99,5.45
24.5,32.5,2022,152,28.27,31.56,39.78,24.43,0.0,16.9,4.74,3.92,5.79
25.5,27.5,2022,152,30.15,27.87,34.93,20.82,0.0,20.03,3.83,2.56,5.11
25.5,32.5,2022,152,29.62,30.78,39.09,23.54,0.0,18.46,4.41,2.97,6.26
26.5,27.5,2022,152,30.34,27.72,35.14,20.3,0.0,21.58,3.51,1.39,5.53
26.5,32.5,2022,152,29.85,29.78,38.14,22.13,0.0,21.84,4.65,3.83,6.27
27.5,27.5,2022,152,30.89,27.27,34.12,20.18,0.0,25.5,3.38,1.32,5.15
27.5,32.5,2022,152,29.89,27.49,36.14,19.2,0.0,27.7,4.79,3.51,6.42
28.5,27.5,2022,152,30.83,26.91,33.67,19.64,0.0,30.68,3.22,1.33,4.56
28.5,32.5,2022,152,30.59,25.2,33.99,17.11,0.0,37.58,4.56,2.97,5.84
29.5,27.5,2022,152,30.38,27.34,36.6,19.0,0.0,38.61,2.97,0.78,6.42
29.5,32.5,2022,152,30.25,24.83,30.41,18.72,0.0,54.0,3.72,2.34,4.4
30.5,27.5,2022,152,30.69,24.74,32.39,17.5,0.0,45.61,4.16,2.32,6.8
30.5,32.5,2022,152,30.2,25.3,33.67,18.1,0.0,57.01,2.42,0.68,5.12
31.5,27.5,2022,152,26.98,22.84,24.71,20.93,0.0,81.28,4.85,3.85,5.38
31.5,32.5,2022,152,27.78,22.6,23.25,21.9,0.0,80.31,2.76,1.42,5.35
23.5,27.5,2022,153,30.02,27.98,35.6,20.37,0.0,17.28,3.93,1.91,5.44
23.5,32.5,2022,153,28.49,31.28,39.02,24.69,0.0,19.12,4.7,2.9,6.31
24.5,27.5,2022,153,30.31,27.23,34.66,19.41,0.0,19.34,3.47,1.89,4.77
24.5,32.5,2022,153,28.94,30.21,38.51,23.18,0.0,18.39,4.58,2.71,5.85
25.5,27.5,2022,153,30.53,27.42,34.87,19.64,0.0,21.95,2.9,1.39,4.96
25.5,32.5,2022,153,29.48,29.52,37.83,21.57,0.0,20.22,4.2,2.6,6.14
26.5,27.5,2022,153,30.27,27.67,35.33,19.38,0.0,25.73,2.68,1.15,5.11
26.5,32.5,2022,153,29.7,28.24,36.43,20.44,0.0,22.75,4.12,2.25,5.7
27.5,27.5,2022,153,30.38,27.32,34.62,19.3,0.0,29.0,2.85,1.13,5.48
27.5,32.5,2022,153,30.55,26.25,34.19,18.27,0.0,27.14,4.1,2.18,5.71
28.5,27.5,2022,153,30.21,27.21,34.22,19.96,0.0,31.52,2.87,1.01,5.08
28.5,32.5,2022,153,30.76,25.41,33.52,17.06,0.0,32.06,3.32,1.57,4.61
29.5,27.5,2022,153,29.85,28.02,36.19,19.27,0.0,36.69,3.56,1.03,5.81
29.5,32.5,2022,153,30.6,25.76,31.7,19.38,0.0,46.78,2.39,1.39,3.5
30.5,27.5,2022,153,29.91,24.74,31.78,18.41,0.0,47.46,4.52,1.98,6.42
30.5,32.5,2022,153,29.6,26.2,34.78,18.69,0.0,53.27,2.34,0.32,5.18
31.5,27.5,2022,153,27.69,22.93,24.49,21.33,0.0,82.76,4.82,2.67,5.68
31.5,32.5,2022,153,25.2,22.71,23.27,22.16,0.0,83.77,3.14,2.2,4.58
23.5,27.5,2022,154,28.7,28.74,37.09,20.09,0.0,19.84,2.59,1.44,3.29
23.5,32.5,2022,154,27.07,31.1,37.11,24.47,0.0,19.52,3.66,1.45,5.78
24.5,27.5,2022,154,29.32,28.14,36.33,20.26,0.0,20.9,2.31,1.06,3.89
24.5,32.5,2022,154,27.43,30.49,36.97,24.12,0.0,18.41,3.59,1.36,5.32
25.5,27.5,2022,154,30.12,28.96,36.72,21.97,0.0,20.31,2.2,0.89,4.1
25.5,32.5,2022,154,26.56,30.72,38.85,22.95,0.0,19.62,3.46,2.19,4.67
26.5,27.5,2022,154,30.24,29.52,37.42,22.25,0.0,20.23,2.23,0.9,4.27
26.5,32.5,2022,154,26.59,30.01,38.22,22.01,0.0,21.99,3.65,2.33,5.03
27.5,27.5,2022,154,30.32,28.83,37.11,20.04,0.0,22.37,2.39,1.18,4.36
27.5,32.5,2022,154,29.42,27.72,35.5,19.61,0.0,25.77,3.71,2.03,5.62
28.5,27.5,2022,154,30.02,28.45,36.11,20.22,0.0,30.03,1.89,0.7,3.08
28.5,32.5,2022,154,29.88,26.86,34.47,18.6,0.0,28.22,3.23,1.54,4.81
29.5,27.5,2022,154,29.66,28.93,36.72,20.87,0.0,35.9,2.22,0.6,4.67
29.5,32.5,2022,154,30.3,26.76,33.06,20.03,0.0,47.77,2.46,1.46,3.82
30.5,27.5,2022,154,30.16,25.42,33.22,17.7,0.0,47.32,2.6,1.01,4.25
30.5,32.5,2022,154,30.05,27.16,35.62,19.75,0.0,50.46,2.14,0.22,5.24
31.5,27.5,2022,154,25.75,23.21,24.93,21.17,0.0,80.94,2.94,1.22,4.58
31.5,32.5,2022,154,27.88,23.3,24.66,22.32,0.0,80.6,2.85,1.32,4.23
23.5,27.5,2022,155,29.94,29.54,37.73,21.0,0.0,14.96,3.06,1.88,4.55
23.5,32.5,2022,155,27.44,33.63,41.04,26.26,0.0,17.6,4.28,2.7,5.95
24.5,27.5,2022,155,30.04,28.45,36.32,20.27,0.0,16.29,3.04,1.58,4.36
24.5,32.5,2022,155,25.98,32.61,40.55,25.56,0.0,15.87,3.98,2.34,5.5
25.5,27.5,2022,155,29.9,28.48,36.28,20.44,0.0,17.36,2.97,1.38,5.07
25.5,32.5,2022,155,23.2,32.11,40.32,24.95,0.0,16.43,3.42,2.03,5.31
26.5,27.5,2022,155,30.1,28.91,36.77,20.94,0.0,19.46,2.7,1.28,5.03
26.5,32.5,2022,155,24.92,31.7,39.88,23.79,0.0,17.54,3.5,2.22,4.96
27.5,27.5,2022,155,30.13,29.28,36.69,22.25,0.0,22.84,2.17,0.92,3.79
27.5,32.5,2022,155,28.78,29.34,37.57,20.79,0.0,21.06,3.02,1.7,4.52
28.5,27.5,2022,155,29.89,29.1,35.98,20.46,0.0,28.33,1.83,0.7,3.41
28.5,32.5,2022,155,29.24,27.75,35.89,18.93,0.0,30.68,2.81,1.56,3.95
29.5,27.5,2022,155,29.37,29.36,37.39,20.74,0.0,37.31,2.8,1.32,5.17
29.5,32.5,2022,155,29.73,27.38,33.49,20.81,0.0,44.66,2.49,1.4,3.56
30.5,27.5,2022,155,29.69,25.72,33.49,18.13,0.0,46.03,2.9,1.46,5.12
30.5,32.5,2022,155,30.05,27.81,36.44,19.92,0.0,48.17,2.76,1.03,5.22
31.5,27.5,2022,155,26.44,23.12,24.46,21.47,0.0,83.86,2.13,0.78,3.14
31.5,32.5,2022,155,27.48,23.62,23.78,23.47,0.0,83.4,2.7,0.45,4.38
23.5,27.5,2022,156,30.1,30.06,38.04,22.04,0.0,13.72,3.89,2.47,5.07
23.5,32.5,2022,156,28.1,34.39,42.16,26.65,0.0,14.97,4.51,3.63,5.65
24.5,27.5,2022,156,29.76,29.0,36.63,20.93,0.0,15.93,3.43,1.9,5.2
24.5,32.5,2022,156,28.22,33.61,42.0,25.79,0.0,13.47,4.17,3.12,5.25
25.5,27.5,2022,156,30.14,29.05,36.81,20.95,0.0,19.31,3.03,1.48,5.35
25.5,32.5,2022,156,28.03,32.98,41.34,25.15,0.0,15.26,3.71,1.97,5.43
26.5,27.5,2022,156,30.36,29.86,37.54,22.16,0.0,21.42,2.93,1.21,5.22
26.5,32.5,2022,156,27.59,33.01,40.64,25.93,0.0,15.92,3.98,2.49,5.61
27.5,27.5,2022,156,29.88,30.09,37.46,22.4,0.0,23.33,2.89,1.17,5.03
27.5,32.5,2022,156,28.82,30.45,38.28,22.6,0.0,19.29,3.57,1.91,5.66
28.5,27.5,2022,156,29.69,29.68,36.7,21.54,0.0,29.87,2.26,0.62,4.7
28.5,32.5,2022,156,28.95,28.89,37.25,20.23,0.0,26.59,2.94,1.4,4.29
29.5,27.5,2022,156,28.52,30.01,37.98,21.06,0.0,40.32,3.11,1.32,5.37
29.5,32.5,2022,156,29.03,28.48,34.87,21.79,0.0,42.41,2.09,0.89,2.76
30.5,27.5,2022,156,28.78,26.64,34.41,18.71,0.0,50.83,2.81,1.22,5.42
30.5,32.5,2022,156,29.07,29.22,37.91,20.74,0.0,41.76,2.05,0.49,4.41
31.5,27.5,2022,156,25.66,23.98,25.64,22.06,0.0,80.01,2.7,0.37,4.53
31.5,32.5,2022,156,27.82,24.02,24.46,23.75,0.0,78.77,2.37,0.74,4.15
23.5,27.5,2022,157,30.05,29.96,37.01,22.87,0.0,19.14,3.9,2.62,5.32
23.5,32.5,2022,157,28.56,33.94,41.38,26.54,0.0,18.32,4.81,3.85,5.98
24.5,27.5,2022,157,30.39,28.79,35.65,21.63,0.0,23.65,3.76,1.93,5.16
24.5,32.5,2022,157,28.39,32.98,40.49,25.77,0.0,18.14,4.56,3.31,5.91
25.5,27.5,2022,157,29.72,29.03,35.81,21.4,0.0,26.65,3.55,1.8,5.16
25.5,32.5,2022,157,28.28,31.89,39.34,24.51,0.0,21.02,4.05,2.34,5.75
26.5,27.5,2022,157,29.03,29.78,36.42,22.65,0.0,28.21,3.34,1.82,5.03
26.5,32.5,2022,157,28.71,31.31,38.33,24.96,0.0,21.92,4.0,2.22,5.65
27.5,27.5,2022,157,28.95,29.64,36.23,22.51,0.0,29.55,2.76,1.12,4.86
27.5,32.5,2022,157,28.3,29.0,35.56,23.44,0.0,25.61,3.75,1.77,5.68
28.5,27.5,2022,157,29.0,29.69,35.65,22.6,0.0,34.95,2.19,0.64,3.99
28.5,32.5,2022,157,28.31,27.35,34.28,21.24,0.0,34.22,3.71,1.69,5.27
29.5,27.5,2022,157,28.74,30.77,37.56,23.62,0.0,37.94,2.17,0.85,3.98
29.5,32.5,2022,157,28.54,26.89,31.7,21.73,0.0,49.31,3.25,2.23,3.95
30.5,27.5,2022,157,29.65,27.48,35.71,20.38,0.0,43.99,2.95,0.92,5.58
30.5,32.5,2022,157,28.97,27.48,35.23,20.74,0.0,49.41,2.77,0.69,5.67
31.5,27.5,2022,157,26.7,24.18,26.04,22.51,0.0,79.54,3.86,2.93,4.51
31.5,32.5,2022,157,26.2,23.56,23.82,23.2,0.0,87.0,3.01,1.37,4.51
23.5,27.5,2022,158,29.8,29.01,35.68,22.47,0.0,25.21,4.04,1.98,5.51
23.5,32.5,2022,158,28.46,33.12,40.16,26.07,0.0,21.58,4.24,2.77,5.15
24.5,27.5,2022,158,29.96,28.31,35.05,21.36,0.0,26.56,3.55,1.76,5.02
24.5,32.5,2022,158,28.65,31.93,39.46,24.78,0.0,21.57,3.98,2.09,5.12
25.5,27.5,2022,158,30.23,29.24,35.9,22.11,0.0,25.12,3.08,1.36,4.19
25.5,32.5,2022,158,29.0,31.39,39.11,23.31,0.0,23.41,3.57,1.96,4.95
26.5,27.5,2022,158,30.17,29.72,36.74,22.58,0.0,24.45,2.7,1.28,4.72
26.5,32.5,2022,158,29.01,30.32,37.77,23.09,0.0,25.38,3.88,2.69,4.9
27.5,27.5,2022,158,30.3,29.27,35.63,21.97,0.0,27.37,2.62,1.13,4.63
27.5,32.5,2022,158,30.16,27.94,35.25,20.4,0.0,30.33,3.84,2.46,5.26
