LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
25.5,27.5,2022,221,27.7,30.24,36.77,23.47,0.0,28.12,3.56,1.91,5.26
25.5,32.5,2022,221,25.0,34.21,41.32,27.47,0.0,22.71,4.18,2.98,5.66
26.5,27.5,2022,221,27.57,31.13,37.58,24.25,0.0,28.8,3.49,2.12,4.81
26.5,32.5,2022,221,24.91,33.37,39.72,27.13,0.0,23.66,4.21,3.18,5.71
27.5,27.5,2022,221,27.87,31.28,37.83,23.81,0.0,30.14,3.4,1.75,4.59
27.5,32.5,2022,221,25.67,31.36,37.6,25.72,0.0,26.64,4.89,3.85,6.54
28.5,27.5,2022,221,27.76,31.45,37.96,24.4,0.0,34.48,3.08,0.85,4.98
28.5,32.5,2022,221,25.89,29.92,36.52,23.61,0.0,33.6,4.34,3.12,5.7
29.5,27.5,2022,221,27.37,32.45,39.57,25.39,0.0,38.29,3.32,0.63,6.19
29.5,32.5,2022,221,25.68,29.91,35.24,24.94,0.0,46.61,3.04,1.76,5.37
30.5,27.5,2022,221,27.11,28.95,36.5,22.39,0.0,47.62,3.87,1.33,6.19
30.5,32.5,2022,221,26.68,30.55,38.05,24.92,0.0,45.03,2.42,0.26,5.48
31.5,27.5,2022,221,25.68,27.75,29.36,26.5,0.0,72.18,4.61,3.2,5.88
31.5,32.5,2022,221,24.69,27.31,27.75,27.04,0.0,73.56,2.73,1.17,4.34
23.5,27.5,2022,222,27.42,31.03,37.53,24.21,0.0,25.56,4.69,3.51,6.02
23.5,32.5,2022,222,23.68,35.9,41.8,30.0,0.0,22.44,4.75,2.35,6.93
24.5,27.5,2022,222,27.51,29.87,36.09,23.89,0.0,28.88,4.41,2.81,6.11
24.5,32.5,2022,222,24.5,34.58,40.75,28.55,0.0,21.93,4.68,3.38,6.56
25.5,27.5,2022,222,27.5,30.35,36.31,24.96,0.0,29.81,4.12,2.15,5.78
25.5,32.5,2022,222,24.65,34.31,41.55,27.74,0.0,22.69,4.36,2.74,6.15
26.5,27.5,2022,222,27.4,30.91,36.88,24.91,0.0,31.96,3.81,1.62,4.77
26.5,32.5,2022,222,23.68,33.17,40.23,26.82,0.0,23.78,4.56,2.95,6.28
27.5,27.5,2022,222,27.77,30.67,36.72,24.29,0.0,35.56,3.65,1.42,5.11
27.5,32.5,2022,222,25.92,30.49,37.12,24.07,0.0,28.27,4.97,3.69,6.47
28.5,27.5,2022,222,27.72,30.36,36.25,23.94,0.0,39.85,2.98,0.95,4.77
28.5,32.5,2022,222,26.39,28.83,35.95,22.16,0.0,36.75,4.19,2.03,5.88
29.5,27.5,2022,222,27.74,31.36,38.27,24.21,0.0,42.06,2.94,0.52,5.51
29.5,32.5,2022,222,26.5,29.06,33.47,24.13,0.0,51.57,3.24,1.94,4.4
30.5,27.5,2022,222,28.22,27.93,35.47,20.72,0.0,53.57,3.93,1.47,6.21
30.5,32.5,2022,222,26.69,29.84,36.72,24.05,0.0,52.52,2.69,0.43,5.47
31.5,27.5,2022,222,26.47,27.38,28.59,26.32,0.0,69.98,5.0,4.24,6.06
31.5,32.5,2022,222,25.06,27.66,28.47,27.17,0.0,78.74,3.84,2.86,4.73
23.5,27.5,2022,223,26.32,31.28,37.9,24.71,0.0,24.99,3.84,1.95,5.27
23.5,32.5,2022,223,25.08,35.7,41.93,29.55,0.0,22.88,4.47,3.09,6.11
24.5,27.5,2022,223,26.74,29.97,36.52,23.33,0.0,27.64,3.47,1.93,5.17
24.5,32.5,2022,223,25.53,34.62,41.56,28.3,0.0,22.37,4.51,3.26,6.3
25.5,27.5,2022,223,27.0,30.18,36.81,23.74,0.0,28.18,3.15,1.22,5.25
25.5,32.5,2022,223,25.29,34.03,41.39,27.44,0.0,23.14,4.18,2.88,5.71
26.5,27.5,2022,223,26.95,30.53,37.14,23.9,0.0,28.53,3.17,1.33,5.22
26.5,32.5,2022,223,25.32,32.85,40.16,26.63,0.0,25.18,4.31,2.93,5.63
27.5,27.5,2022,223,27.63,30.02,36.64,23.33,0.0,31.0,3.07,1.63,5.12
27.5,32.5,2022,223,26.16,30.41,37.26,24.41,0.0,29.97,4.65,3.24,6.24
28.5,27.5,2022,223,27.51,29.54,35.93,23.05,0.0,37.25,2.97,1.09,5.26
28.5,32.5,2022,223,26.28,29.08,36.14,22.65,0.0,37.86,4.06,2.39,5.58
29.5,27.5,2022,223,27.59,30.51,37.34,23.77,0.0,40.15,3.2,0.77,5.3
29.5,32.5,2022,223,27.02,29.65,34.85,24.94,0.0,49.28,2.77,1.81,4.06
30.5,27.5,2022,223,27.79,27.3,34.26,20.63,0.0,55.04,3.6,1.61,5.46
30.5,32.5,2022,223,27.59,30.3,37.81,24.58,0.0,50.97,2.47,0.58,5.13
31.5,27.5,2022,223,26.59,27.67,29.1,26.21,0.0,68.12,4.33,2.53,5.12
31.5,32.5,2022,223,25.54,27.81,28.48,27.11,0.0,77.91,3.61,2.56,5.16
23.5,27.5,2022,224,26.4,31.03,38.12,24.4,0.0,21.53,4.46,3.1,5.97
23.5,32.5,2022,224,25.64,35.69,42.54,28.87,0.0,20.67,4.86,2.28,6.59
24.5,27.5,2022,224,27.78,29.45,36.4,22.62,0.0,23.94,4.24,2.7,6.25
24.5,32.5,2022,224,25.53,34.36,41.78,27.41,0.0,19.22,4.85,2.77,6.02
25.5,27.5,2022,224,27.01,29.64,36.45,22.87,0.0,24.36,3.97,2.19,5.91
25.5,32.5,2022,224,24.53,33.48,41.17,26.35,0.0,20.11,4.48,3.07,6.17
26.5,27.5,2022,224,26.97,29.89,36.88,22.76,0.0,24.72,3.71,2.15,6.06
26.5,32.5,2022,224,24.88,32.3,39.87,25.56,0.0,20.86,4.5,3.28,6.23
27.5,27.5,2022,224,27.46,29.12,36.18,21.93,0.0,29.09,3.42,1.45,6.35
27.5,32.5,2022,224,26.59,30.03,37.17,23.44,0.0,23.95,4.68,2.7,6.43
28.5,27.5,2022,224,27.41,28.75,35.29,22.09,0.0,35.52,3.27,1.2,5.7
28.5,32.5,2022,224,26.75,28.47,36.06,21.35,0.0,37.44,4.05,2.73,5.43
29.5,27.5,2022,224,27.5,30.0,36.73,22.95,0.0,39.86,3.19,1.17,4.62
29.5,32.5,2022,224,27.07,28.84,34.01,24.05,0.0,54.6,3.93,2.49,6.78
30.5,27.5,2022,224,27.65,26.78,33.65,20.23,0.0,55.42,3.18,1.52,5.54
30.5,32.5,2022,224,27.73,29.16,36.53,23.6,0.0,52.62,3.11,0.79,6.09
31.5,27.5,2022,224,26.18,27.19,28.37,26.15,0.0,67.34,3.68,2.41,5.29
31.5,32.5,2022,224,26.17,26.69,27.23,26.2,0.0,79.35,4.01,2.81,5.35
23.5,27.5,2022,225,26.57,29.46,35.25,23.88,0.0,25.23,4.62,2.65,6.95
23.5,32.5,2022,225,25.48,34.64,41.07,28.92,0.0,20.78,4.64,2.95,5.68
24.5,27.5,2022,225,26.9,29.53,36.34,23.04,0.0,23.1,4.19,1.77,7.44
24.5,32.5,2022,225,25.8,32.8,39.78,27.28,0.0,21.19,4.95,4.14,6.5
25.5,27.5,2022,225,27.25,29.64,36.62,22.32,0.0,24.57,4.02,2.13,6.73
25.5,32.5,2022,225,26.01,31.97,39.54,25.42,0.0,22.64,4.94,3.4,6.72
26.5,27.5,2022,225,27.14,29.7,36.95,22.07,0.0,26.14,3.52,1.42,6.26
26.5,32.5,2022,225,26.11,30.73,38.64,24.12,0.0,25.33,4.96,3.23,6.81
27.5,27.5,2022,225,27.57,29.2,36.14,21.63,0.0,30.24,3.18,1.15,6.56
27.5,32.5,2022,225,27.45,28.75,36.73,21.53,0.0,33.03,5.36,3.78,7.14
28.5,27.5,2022,225,27.56,29.19,36.06,22.52,0.0,36.26,3.06,0.89,5.99
28.5,32.5,2022,225,27.52,26.62,33.53,20.52,0.0,47.89,5.53,3.23,7.19
29.5,27.5,2022,225,27.53,30.63,38.2,23.43,0.0,38.07,3.28,0.71,5.42
29.5,32.5,2022,225,27.78,28.06,33.23,23.62,0.0,55.19,4.83,3.7,5.68
30.5,27.5,2022,225,27.49,27.08,35.2,19.24,0.0,51.27,3.9,1.26,6.41
30.5,32.5,2022,225,27.61,28.67,36.21,22.73,0.0,53.08,3.59,1.73,5.97
31.5,27.5,2022,225,25.97,27.16,28.67,26.09,0.0,67.09,5.15,3.92,6.56
31.5,32.5,2022,225,26.0,27.54,27.73,26.97,0.0,76.25,5.82,5.21,6.31
23.5,27.5,2022,226,27.33,30.52,37.47,24.24,0.0,22.22,4.34,2.46,6.66
23.5,32.5,2022,226,26.33,33.48,40.48,26.74,0.16,22.29,5.4,3.48,7.58
24.5,27.5,2022,226,27.37,29.33,36.23,22.64,0.0,23.74,3.81,1.47,6.5
24.5,32.5,2022,226,26.3,32.14,39.81,25.19,0.0,22.75,5.35,3.86,7.21
25.5,27.5,2022,226,27.3,29.6,36.59,22.85,0.0,24.16,3.4,1.44,5.98
25.5,32.5,2022,226,27.06,31.92,40.29,24.03,0.0,24.1,5.11,3.19,7.3
26.5,27.5,2022,226,27.25,29.85,37.19,22.3,0.0,25.55,2.9,1.33,5.19
26.5,32.5,2022,226,26.89,30.81,39.24,23.11,0.0,27.28,5.04,3.14,7.08
27.5,27.5,2022,226,27.88,29.48,36.89,21.6,0.0,30.19,2.63,1.26,4.96
27.5,32.5,2022,226,27.45,28.88,36.92,20.77,0.0,34.46,5.49,3.87,7.52
28.5,27.5,2022,226,27.69,29.57,36.12,22.19,0.0,36.28,2.54,1.15,4.59
28.5,32.5,2022,226,27.34,26.71,33.81,19.6,0.0,46.44,5.13,2.85,7.46
29.5,27.5,2022,226,27.3,30.87,38.11,23.21,0.0,42.18,3.25,0.76,5.57
29.5,32.5,2022,226,27.15,28.21,33.7,22.69,0.04,55.21,4.21,2.83,5.29
30.5,27.5,2022,226,26.76,27.45,35.25,20.83,0.0,60.46,4.24,1.67,6.28
30.5,32.5,2022,226,27.1,28.85,36.9,22.06,0.01,54.86,3.32,1.34,5.56
31.5,27.5,2022,226,25.21,27.14,28.62,26.13,0.0,73.95,5.81,3.81,7.22
31.5,32.5,2022,226,24.82,27.7,28.08,27.31,0.0,76.42,4.82,4.15,5.51
23.5,27.5,2022,227,27.66,30.5,37.68,23.66,0.0,21.51,4.02,2.55,5.42
23.5,32.5,2022,227,25.82,33.68,40.07,26.84,0.0,26.23,4.9,2.85,6.57
24.5,27.5,2022,227,27.68,29.25,36.21,22.15,0.0,25.35,3.69,1.74,5.55
24.5,32.5,2022,227,24.71,32.45,39.62,25.88,0.0,26.6,4.7,3.2,6.22
25.5,27.5,2022,227,27.39,29.53,36.43,22.24,0.0,28.33,3.4,1.33,5.36
25.5,32.5,2022,227,26.27,32.01,39.79,24.73,0.0,27.35,4.48,2.97,6.26
26.5,27.5,2022,227,27.35,30.06,37.04,22.99,0.0,30.57,3.27,1.35,5.11
26.5,32.5,2022,227,26.39,30.94,38.92,23.77,0.0,28.17,4.57,2.72,6.71
27.5,27.5,2022,227,27.74,29.83,36.43,23.23,0.0,34.48,3.04,1.08,5.36
27.5,32.5,2022,227,27.3,29.16,37.51,21.24,0.0,34.46,4.75,3.58,6.57
28.5,27.5,2022,227,27.6,29.76,35.92,23.06,0.0,40.35,3.04,1.27,5.16
28.5,32.5,2022,227,27.26,26.69,34.18,20.07,0.0,49.76,5.09,3.46,6.57
29.5,27.5,2022,227,27.28,30.77,37.89,23.07,0.0,46.17,3.34,0.76,5.56
29.5,32.5,2022,227,27.07,27.83,32.98,22.85,0.34,58.98,4.32,2.6,5.17
30.5,27.5,2022,227,26.5,27.17,34.73,19.82,0.0,62.01,3.79,1.54,5.58
30.5,32.5,2022,227,27.02,28.25,35.65,22.35,0.09,58.1,2.81,0.87,5.13
31.5,27.5,2022,227,24.97,26.88,28.24,25.72,0.0,78.3,4.81,2.9,5.83
31.5,32.5,2022,227,25.27,26.77,27.25,26.25,0.0,76.78,3.33,2.24,4.5
23.5,27.5,2022,228,26.91,30.85,38.46,23.39,0.0,25.53,4.16,3.04,5.7
23.5,32.5,2022,228,26.24,34.09,41.25,27.15,0.0,24.23,4.99,4.03,5.94
24.5,27.5,2022,228,26.9,29.74,36.94,22.4,0.0,27.97,3.84,2.03,5.9
24.5,32.5,2022,228,26.37,32.75,40.63,25.51,0.0,24.95,4.78,3.79,5.86
25.5,27.5,2022,228,27.01,30.22,37.24,23.23,0.0,29.59,3.44,1.48,5.72
25.5,32.5,2022,228,26.67,32.15,40.83,24.31,0.0,27.29,4.45,2.84,6.02
26.5,27.5,2022,228,27.03,30.81,37.6,23.87,0.0,31.42,3.09,1.27,5.21
26.5,32.5,2022,228,26.47,31.41,40.46,23.0,0.0,29.38,4.3,2.83,5.68
27.5,27.5,2022,228,27.31,30.15,36.68,22.86,0.0,37.56,2.83,1.04,5.31
27.5,32.5,2022,228,26.86,29.65,38.85,20.62,0.0,37.64,4.67,3.75,5.81
28.5,27.5,2022,228,26.68,29.77,35.77,23.57,0.0,46.1,3.24,1.74,4.94
28.5,32.5,2022,228,26.72,26.55,34.13,19.61,0.16,52.26,5.83,4.54,7.14
29.5,27.5,2022,228,27.04,30.74,37.66,24.51,0.0,47.65,3.92,2.25,5.48
29.5,32.5,2022,228,26.92,27.57,33.24,22.38,0.89,60.57,5.41,4.06,6.26
30.5,27.5,2022,228,27.78,26.71,33.32,21.17,0.0,62.68,3.68,1.66,5.08
30.5,32.5,2022,228,27.53,27.78,34.63,21.98,0.2,58.29,3.5,1.18,5.41
31.5,27.5,2022,228,25.68,26.27,27.51,25.24,0.0,75.37,3.8,2.91,4.34
31.5,32.5,2022,228,26.29,26.9,27.35,26.58,0.0,76.68,3.99,3.09,4.99
23.5,27.5,2022,229,27.35,30.61,37.83,23.83,0.0,28.12,4.61,3.26,5.92
23.5,32.5,2022,229,26.29,33.94,41.34,26.99,0.0,24.35,5.15,4.46,6.48
24.5,27.5,2022,229,27.48,29.44,36.33,23.16,0.0,32.22,4.55,2.83,6.29
24.5,32.5,2022,229,26.46,32.67,40.76,25.65,0.0,24.91,4.98,4.05,6.45
25.5,27.5,2022,229,27.31,29.74,36.22,23.72,0.0,33.43,4.05,2.21,5.82
25.5,32.5,2022,229,26.26,31.96,40.41,24.3,0.0,26.87,4.62,3.43,6.03
26.5,27.5,2022,229,27.13,29.6,36.09,23.66,0.0,34.81,3.58,1.68,5.7
26.5,32.5,2022,229,26.38,31.13,40.05,23.18,0.0,30.5,4.28,2.81,5.51
27.5,27.5,2022,229,27.62,28.46,34.69,22.63,0.0,38.87,3.6,1.3,5.8
27.5,32.5,2022,229,27.11,29.26,38.33,20.43,0.01,36.01,4.4,3.51,5.42
28.5,27.5,2022,229,27.6,28.03,34.05,22.08,0.0,45.25,3.46,1.43,4.65
28.5,32.5,2022,229,27.1,27.19,35.98,19.69,0.43,48.02,4.8,2.88,6.28
29.5,27.5,2022,229,27.83,29.63,36.88,22.57,0.0,47.0,3.38,1.89,4.46
29.5,32.5,2022,229,27.01,27.63,33.23,22.71,1.24,60.01,4.85,3.31,6.1
30.5,27.5,2022,229,27.87,26.72,34.22,20.1,0.0,59.94,3.9,2.3,5.94
30.5,32.5,2022,229,26.92,27.9,35.26,21.84,0.18,57.43,3.14,1.31,5.11
31.5,27.5,2022,229,26.48,26.68,28.09,25.52,0.0,75.48,5.14,4.18,6.19
31.5,32.5,2022,229,25.78,26.44,27.25,25.89,0.0,76.66,3.63,2.98,4.56
23.5,27.5,2022,230,27.49,29.5,37.02,22.46,0.0,25.5,4.2,2.4,5.83
23.5,32.5,2022,230,26.51,34.01,41.97,26.44,0.0,21.7,3.65,2.42,4.79
24.5,27.5,2022,230,27.72,28.39,35.69,21.16,0.0,28.36,3.68,2.07,5.34
24.5,32.5,2022,230,26.6,33.08,41.83,25.12,0.0,20.14,3.81,2.96,4.79
25.5,27.5,2022,230,27.99,29.03,36.44,21.49,0.0,28.63,3.33,1.6,5.43
25.5,32.5,2022,230,26.27,32.08,40.92,23.97,0.0,21.93,3.82,2.73,4.84
26.5,27.5,2022,230,27.83,29.51,37.05,21.82,0.0,28.89,3.03,1.34,5.24
26.5,32.5,2022,230,26.11,31.48,40.62,23.37,0.0,22.86,3.64,2.43,5.14
27.5,27.5,2022,230,27.37,29.24,36.55,21.15,0.0,32.35,2.65,0.91,5.0
27.5,32.5,2022,230,27.04,29.77,38.78,20.9,0.0,30.87,3.85,3.0,5.26
28.5,27.5,2022,230,27.68,29.24,36.05,21.18,0.0,39.51,2.23,0.73,4.11
28.5,32.5,2022,230,27.09,28.16,37.9,19.37,0.02,40.88,3.88,2.3,4.81
29.5,27.5,2022,230,27.42,30.76,38.78,22.54,0.0,44.39,2.14,0.67,4.24
29.5,32.5,2022,230,26.92,27.92,33.86,22.26,0.06,55.64,4.13,1.98,5.42
30.5,27.5,2022,230,26.91,28.43,36.72,20.94,0.0,57.43,3.28,1.93,5.15
30.5,32.5,2022,230,26.65,28.3,37.08,21.5,0.02,56.95,2.61,0.64,5.13
31.5,27.5,2022,230,25.74,27.33,28.97,25.79,0.0,77.87,4.33,3.89,4.99
31.5,32.5,2022,230,25.15,26.54,27.19,26.17,0.0,80.0,3.31,1.68,4.45
23.5,27.5,2022,231,27.87,30.32,38.26,22.69,0.0,23.8,2.97,1.67,4.13
23.5,32.5,2022,231,26.04,34.49,42.26,26.38,0.0,20.79,3.57,2.57,4.74
24.5,27.5,2022,231,27.92,29.38,36.95,21.79,0.0,27.03,2.77,1.54,4.21
24.5,32.5,2022,231,26.48,33.55,41.78,25.62,0.0,20.83,3.74,2.54,5.11
25.5,27.5,2022,231,27.79,30.12,37.36,23.16,0.0,26.47,2.63,1.12,4.64
25.5,32.5,2022,231,26.38,32.8,41.42,24.66,0.0,22.58,3.54,2.46,4.79
26.5,27.5,2022,231,27.81,30.88,37.94,23.63,0.0,26.05,2.37,1.15,4.1
26.5,32.5,2022,231,26.47,31.78,40.19,24.26,0.0,25.5,3.63,2.25,5.27
27.5,27.5,2022,231,27.78,30.99,38.3,23.47,0.0,26.34,2.18,0.78,3.98
27.5,32.5,2022,231,27.04,29.63,37.27,22.52,0.0,29.78,4.18,2.16,5.86
28.5,27.5,2022,231,27.59,30.93,37.26,23.46,0.0,29.35,1.98,0.85,3.94
28.5,32.5,2022,231,27.43,28.04,36.27,20.16,0.0,37.73,3.76,1.94,5.33
29.5,27.5,2022,231,27.12,31.93,39.48,23.63,0.0,38.58,2.57,0.92,4.31
29.5,32.5,2022,231,27.16,28.72,34.73,22.44,0.0,50.08,2.56,1.6,3.19
30.5,27.5,2022,231,26.44,28.81,37.05,21.05,0.0,49.63,3.69,2.03,6.25
30.5,32.5,2022,231,26.33,29.1,37.58,21.4,0.0,53.1,2.27,0.74,4.14
31.5,27.5,2022,231,24.3,27.87,29.3,26.57,0.0,76.54,5.28,4.28,6.21
31.5,32.5,2022,231,23.97,27.22,28.01,26.81,0.0,77.91,3.64,2.57,4.29
23.5,27.5,2022,232,28.43,31.15,39.36,23.16,0.0,22.18,2.87,1.66,3.89
23.5,32.5,2022,232,26.75,34.71,41.86,27.46,0.0,21.04,3.78,2.81,5.33
24.5,27.5,2022,232,28.44,30.37,37.92,22.82,0.0,23.66,3.1,1.4,4.69
24.5,32.5,2022,232,26.99,33.71,41.68,26.24,0.0,20.59,3.46,2.4,4.89
25.5,27.5,2022,232,27.55,30.48,38.04,23.35,0.0,24.11,2.91,1.06,5.24
25.5,32.5,2022,232,26.95,32.75,40.9,24.86,0.0,23.25,3.19,1.68,5.0
26.5,27.5,2022,232,28.19,31.13,38.48,24.19,0.0,22.76,2.82,1.17,5.36
26.5,32.5,2022,232,27.03,31.69,39.49,24.02,0.0,22.96,3.37,1.85,5.15
27.5,27.5,2022,232,27.69,31.39,38.51,23.57,0.0,24.58,2.27,1.04,4.18
27.5,32.5,2022,232,27.2,29.49,37.04,21.72,0.0,27.65,3.48,1.61,5.68
28.5,27.5,2022,232,27.33,31.17,38.14,23.82,0.0,30.76,2.35,1.13,4.11
28.5,32.5,2022,232,26.95,29.02,36.3,21.49,0.0,33.63,2.98,1.22,5.04
29.5,27.5,2022,232,26.97,32.51,40.39,24.63,0.0,33.0,3.04,0.78,4.85
29.5,32.5,2022,232,25.7,30.07,35.37,23.63,0.0,49.2,2.66,1.36,4.33
30.5,27.5,2022,232,27.22,29.49,37.29,22.49,0.0,42.39,3.88,2.36,5.97
30.5,32.5,2022,232,25.77,30.64,39.42,22.99,0.0,49.73,2.8,0.18,5.43
31.5,27.5,2022,232,25.56,28.34,30.1,26.88,0.0,74.03,5.21,4.37,5.76
31.5,32.5,2022,232,22.58,27.8,28.46,27.08,0.0,83.06,4.66,3.35,5.46
23.5,27.5,2022,233,28.06,30.93,38.7,23.52,0.0,18.82,3.18,1.8,4.44
23.5,32.5,2022,233,26.58,34.45,41.57,27.39,0.0,20.98,3.42,2.46,4.8
24.5,27.5,2022,233,28.28,30.1,37.25,22.8,0.0,20.0,2.68,1.31,3.99
24.5,32.5,2022,233,26.99,33.34,41.39,25.74,0.0,19.24,3.16,2.08,4.54
25.5,27.5,2022,233,27.97,30.74,38.14,23.0,0.0,22.54,2.25,1.36,3.54
25.5,32.5,2022,233,26.72,32.61,40.97,24.55,0.0,21.86,2.88,1.69,4.81
26.5,27.5,2022,233,27.61,31.82,39.28,24.03,0.0,23.78,2.37,1.29,4.17
26.5,32.5,2022,233,26.58,32.18,39.89,25.0,0.0,24.08,3.0,1.63,4.51
27.5,27.5,2022,233,27.43,31.53,38.75,23.55,0.0,25.34,2.49,1.21,4.79
27.5,32.5,2022,233,26.91,30.12,37.07,23.45,0.0,26.98,3.1,1.77,4.98
28.5,27.5,2022,233,27.21,31.5,38.36,24.52,0.0,28.23,2.61,0.91,4.67
28.5,32.5,2022,233,26.78,29.41,36.25,22.88,0.0,29.95,2.97,1.43,4.42
29.5,27.5,2022,233,26.6,32.55,40.28,24.16,0.0,32.67,2.8,0.99,4.67
29.5,32.5,2022,233,27.04,30.39,35.57,25.2,0.0,42.64,2.51,1.39,4.38
30.5,27.5,2022,233,26.05,29.57,37.39,22.53,0.0,53.43,4.36,2.68,5.86
30.5,32.5,2022,233,27.09,30.33,38.09,23.39,0.0,44.5,2.59,0.78,5.07
31.5,27.5,2022,233,23.53,28.16,29.46,26.91,0.02,78.38,5.66,4.25,6.96
31.5,32.5,2022,233,25.12,28.06,29.2,27.23,0.0,72.62,3.51,2.49,4.33
23.5,27.5,2022,234,27.23,32.04,39.55,23.52,0.0,18.56,1.6,0.55,3.85
23.5,32.5,2022,234,25.64,35.09,42.38,27.47,0.0,17.98,2.9,2.09,3.95
24.5,27.5,2022,234,27.26,31.14,38.95,23.21,0.0,20.31,1.49,0.87,2.23
24.5,32.5,2022,234,26.58,33.86,42.35,25.82,0.0,16.38,2.54,1.6,3.78
25.5,27.5,2022,234,27.32,32.27,39.36,26.18,0.0,20.74,1.14,0.31,1.6
25.5,32.5,2022,234,27.02,33.18,41.93,24.55,0.0,17.91,2.11,1.29,2.88
26.5,27.5,2022,234,26.91,32.93,40.09,27.05,0.0,22.19,1.55,0.46,2.66
26.5,32.5,2022,234,27.14,32.92,41.29,24.24,0.0,18.63,2.26,1.45,3.22
27.5,27.5,2022,234,26.6,32.35,39.75,24.99,0.0,28.86,2.11,1.18,3.89
27.5,32.5,2022,234,26.3,31.07,38.99,22.86,0.0,22.98,2.53,1.01,4.53
28.5,27.5,2022,234,26.38,31.97,38.94,25.15,0.0,36.48,2.29,1.25,3.71
28.5,32.5,2022,234,26.24,30.02,37.79,22.23,0.0,32.49,2.41,0.94,3.93
29.5,27.5,2022,234,25.28,32.9,39.85,25.86,0.0,39.29,2.41,0.95,4.4
29.5,32.5,2022,234,26.24,30.27,36.22,24.54,0.0,46.48,2.52,0.99,5.31
30.5,27.5,2022,234,25.34,29.63,36.65,22.86,0.0,48.68,2.94,1.24,4.76
30.5,32.5,2022,234,26.46,30.73,39.14,23.46,0.0,46.91,2.85,0.69,5.97
31.5,27.5,2022,234,24.26,28.27,30.03,27.03,0.0,69.58,4.44,2.22,5.55
31.5,32.5,2022,234,24.39,28.69,29.43,27.65,0.0,72.92,4.35,3.24,5.66
23.5,27.5,2022,235,27.15,33.21,40.7,25.14,0.0,16.97,1.67,0.16,3.65
23.5,32.5,2022,235,23.58,35.11,42.23,27.17,0.0,17.88,3.43,2.16,4.28
24.5,27.5,2022,235,27.2,31.82,39.73,23.52,0.0,19.03,2.25,0.51,4.56
24.5,32.5,2022,235,24.99,34.48,42.44,26.35,0.0,17.61,3.39,2.32,4.88
25.5,27.5,2022,235,26.7,32.13,39.73,24.17,0.0,23.03,2.45,1.34,4.02
25.5,32.5,2022,235,26.25,34.22,42.51,25.77,0.0,19.09,2.67,1.19,4.69
26.5,27.5,2022,235,26.48,32.56,40.22,24.92,0.0,25.33,2.76,1.42,4.35
26.5,32.5,2022,235,25.95,33.88,41.47,26.13,0.0,21.37,2.91,1.5,4.46
27.5,27.5,2022,235,26.56,32.21,39.75,25.11,0.0,27.23,2.99,1.55,5.33
27.5,32.5,2022,235,26.24,31.6,38.94,23.99,0.0,26.88,3.02,1.16,5.07
28.5,27.5,2022,235,26.52,32.01,39.17,25.39,0.0,29.58,2.82,1.1,5.37
28.5,32.5,2022,235,26.37,30.16,37.97,22.32,0.0,35.56,2.64,0.99,4.34
29.5,27.5,2022,235,25.9,33.03,40.11,25.8,0.0,36.91,3.08,1.27,4.74
29.5,32.5,2022,235,26.49,30.6,36.31,25.19,0.0,45.71,2.47,1.39,3.81
30.5,27.5,2022,235,25.14,30.09,37.02,22.97,0.0,48.49,2.28,0.68,3.69
30.5,32.5,2022,235,26.89,31.09,38.92,24.74,0.0,44.59,2.8,0.79,5.53
31.5,27.5,2022,235,24.55,28.09,30.15,26.76,0.03,66.85,2.3,0.13,5.06
31.5,32.5,2022,235,25.47,28.37,29.24,27.73,0.0,66.37,2.74,0.34,4.52
23.5,27.5,2022,236,27.1,32.56,39.5,26.11,0.0,20.24,4.21,1.97,5.79
23.5,32.5,2022,236,25.92,35.93,43.0,28.08,0.0,19.55,3.61,1.87,4.76
24.5,27.5,2022,236,27.05,31.49,38.62,24.87,0.0,21.47,4.04,2.63,5.03
24.5,32.5,2022,236,25.95,35.11,43.31,26.34,0.0,18.96,3.19,1.47,4.65
25.5,27.5,2022,236,27.42,31.71,38.87,24.95,0.0,23.48,3.88,2.46,5.75
25.5,32.5,2022,236,25.27,35.01,43.61,26.5,0.0,20.53,3.05,1.18,5.16
26.5,27.5,2022,236,27.28,31.8,38.97,24.62,0.0,26.02,3.95,2.07,6.36
26.5,32.5,2022,236,25.17,34.7,42.54,27.11,0.0,20.57,3.42,1.51,5.4
27.5,27.5,2022,236,26.78,31.4,38.17,24.61,0.0,27.73,4.06,2.1,6.71
27.5,32.5,2022,236,25.94,32.67,39.98,25.74,0.0,22.32,3.43,1.21,5.56
28.5,27.5,2022,236,26.54,31.18,37.68,24.62,0.0,29.53,3.68,1.61,6.09
28.5,32.5,2022,236,25.92,31.58,39.39,23.87,0.0,27.38,2.37,0.76,3.45
29.5,27.5,2022,236,26.25,32.44,38.89,25.87,0.0,37.07,3.75,1.05,7.31
29.5,32.5,2022,236,26.24,32.12,38.43,25.86,0.0,37.77,1.21,0.17,2.61
30.5,27.5,2022,236,24.35,28.66,35.26,23.19,0.0,58.68,3.87,1.31,6.92
30.5,32.5,2022,236,26.38,31.59,39.73,24.43,0.0,41.67,3.34,1.46,5.68
31.5,27.5,2022,236,23.51,27.13,27.89,26.59,0.03,76.29,3.95,2.34,5.32
